Player,Team,Wins,Losses,Kills,Deaths,Assists,Hero Name,Position,Hero Damage,Damage Taken,Support Gold,Camps Stacked,GPM,XPM,Time Spent Dead,Game ID,Player + Game ID,Season,MVP Score,MVP Points,Captain
Purge the BOBO's,Radiant,1,0,5,17,29,Legion Commander,3,24770,63828,0,0,442,534,11:54:00 AM,9.12 Game 1,Purge the BOBO's - 9.12 Game 1,Season 6,220915477328,0,Purge the BOBO's | Lemon Burtle
Bisket Raw,Radiant,1,0,8,10,34,Witch Doctor,5,33945,36760,1150,2,519,857,4:19:00 AM,9.12 Game 1,Bisket Raw - 9.12 Game 1,Season 6,220918207835,3,Purge the BOBO's | Lemon Burtle
WhiteDeath,Radiant,1,0,10,12,26,Pudge,4,29240,63265,710,0,537,1061,6:15:00 AM,9.12 Game 1,WhiteDeath - 9.12 Game 1,Season 6,220917512004,0,Purge the BOBO's | Lemon Burtle
Jaydos,Radiant,1,0,13,7,15,Juggernaut,1,32186,58283,0,1,723,1062,5:55:00 AM,9.12 Game 1,Jaydos - 9.12 Game 1,Season 6,220917632215,0,Purge the BOBO's | Lemon Burtle
Sanath,Radiant,1,0,17,10,23,Batrider,2,48976,60092,0,2,636,880,5:52:00 AM,9.12 Game 1,Sanath - 9.12 Game 1,Season 6,220917650114,2,Purge the BOBO's | Lemon Burtle
Lemon Burtle,Dire,0,1,12,11,23,Mars,3,36516,78551,50,5,498,654,8:53:00 AM,9.12 Game 1,Lemon Burtle - 9.12 Game 1,Season 6,220916563624,0,Purge the BOBO's | Lemon Burtle
Kulaong Uh Oh!,Dire,0,1,20,14,15,Viper,2,49414,82280,50,0,578,823,1:20:00 PM,9.12 Game 1,Kulaong Uh Oh! - 9.12 Game 1,Season 6,220914962001,0,Purge the BOBO's | Lemon Burtle
Hoodini,Dire,0,1,11,7,24,Wraith King,1,31077,84322,160,1,489,610,6:55:00 AM,9.12 Game 1,Hoodini - 9.12 Game 1,Season 6,220917271521,0,Purge the BOBO's | Lemon Burtle
I'm a potato,Dire,0,1,8,14,31,Rubick,5,30851,61270,1550,1,409,574,9:18:00 AM,9.12 Game 1,I'm a potato - 9.12 Game 1,Season 6,220916413413,0,Purge the BOBO's | Lemon Burtle
Monstah,Dire,0,1,3,9,21,Hoodwink,4,17778,37205,550,0,342,581,6:01:00 AM,9.12 Game 1,Monstah - 9.12 Game 1,Season 6,220917595212,1,Purge the BOBO's | Lemon Burtle
Vlad,Radiant,1,0,12,9,38,Underlord,3,27945,171370,50,,514,740,9:02:00,1.07 Game 1,Vlad - 1.07 Game 1,Season 4,220916509645,0,Vlad | CumSock
Lemon Burtle,Radiant,1,0,14,5,37,Invoker,2,77990,71373,250,,719,1089,5:07:00,1.07 Game 1,Lemon Burtle - 1.07 Game 1,Season 4,220917920711,3,Vlad | CumSock
CRSDWOLF,Radiant,1,0,21,10,33,Spectre,1,93099,148827,160,,667,1078,6:52:00,1.07 Game 1,CRSDWOLF - 1.07 Game 1,Season 4,220917290788,2,Vlad | CumSock
Monstah,Radiant,1,0,5,15,38,Outworld Destroyer,4,32871,84804,600,,389,651,12:06:00,1.07 Game 1,Monstah - 1.07 Game 1,Season 4,220915405480,0,Vlad | CumSock
SPOON ASS,Radiant,1,0,5,15,38,Witch Doctor,5,27490,70414,1650,,380,643,9:51:00,1.07 Game 1,SPOON ASS - 1.07 Game 1,Season 4,220916215420,0,Vlad | CumSock
CumSock,Dire,0,1,22,9,5,Ursa,1,58451,157898,80,,655,950,8:20:00,1.07 Game 1,CumSock - 1.07 Game 1,Season 4,220916762296,0,Vlad | CumSock
Gibson,Dire,0,1,8,15,32,Clockwerk,3,32726,129776,4,,442,675,13:05:00,1.07 Game 1,Gibson - 1.07 Game 1,Season 4,220915051550,0,Vlad | CumSock
I'm a potato,Dire,0,1,8,15,32,Sniper,5,49657,58172,2380,,426,599,6:00:00,1.07 Game 1,I'm a potato - 1.07 Game 1,Season 4,220917601651,1,Vlad | CumSock
Purge the BOBO's,Dire,0,1,2,17,20,Magnus,4,15786,85525,1430,,355,564,15:01:00,1.07 Game 1,Purge the BOBO's - 1.07 Game 1,Season 4,220914355194,0,Vlad | CumSock
ubiquitous,Dire,0,1,16,10,20,Ember Spirit,2,100645,107003,250,,725,1066,8:48:00,1.07 Game 1,ubiquitous - 1.07 Game 1,Season 4,220916594907,0,Vlad | CumSock
Ohh Yeah,Radiant,0,1,9,5,19,Sniper,,,,,,,,,10.05 Game 1,Ohh Yeah - 10.05 Game 1,Season 2,111.2,0,Ohh Yeah | Lemon Burtle
Bad1,Radiant,0,1,3,13,28,Underlord,3,,,,,,,,10.05 Game 1,Bad1 - 10.05 Game 1,Season 2,104.8,0,Ohh Yeah | Lemon Burtle
FRANK SINATRA,Radiant,0,1,17,5,12,Bristleback,1,,,,,,,,10.05 Game 1,FRANK SINATRA - 10.05 Game 1,Season 2,111.6,1,Ohh Yeah | Lemon Burtle
Bust Up,Radiant,0,1,8,13,26,Undying,,,,,,,,,10.05 Game 1,Bust Up - 10.05 Game 1,Season 2,105.2,0,Ohh Yeah | Lemon Burtle
ashi,Radiant,0,1,6,12,20,Bane,,,,,,,,,10.05 Game 1,ashi - 10.05 Game 1,Season 2,104.3,0,Ohh Yeah | Lemon Burtle
Lemon Burtle,Dire,1,0,9,7,33,Pudge,2,,,,,,,,10.05 Game 1,Lemon Burtle - 10.05 Game 1,Season 2,112,3,Ohh Yeah | Lemon Burtle
Jackie Moon,Dire,1,0,7,8,28,Oracle,,,,,,,,,10.05 Game 1,Jackie Moon - 10.05 Game 1,Season 2,108.8,0,Ohh Yeah | Lemon Burtle
BLACK,Dire,1,0,13,12,10,Spectre,1,,,,,,,,10.05 Game 1,BLACK - 10.05 Game 1,Season 2,103.8,0,Ohh Yeah | Lemon Burtle
P DIDDY,Dire,1,0,3,9,33,Ogre Magi,,,,,,,,,10.05 Game 1,P DIDDY - 10.05 Game 1,Season 2,108,0,Ohh Yeah | Lemon Burtle
WaterBlitz,Dire,1,0,16,7,19,Sniper,1,,,,,,,,10.05 Game 1,WaterBlitz - 10.05 Game 1,Season 2,110,2,Ohh Yeah | Lemon Burtle
ashi,Radiant,0,1,25,8,12,Phantom Assassin,1,,,,,,,,10.05 Game 2,ashi - 10.05 Game 2,Season 2,109.3,1,ashi | Craven
Bad1,Radiant,0,1,11,17,22,Ember Spirit,2,,,,,,,,10.05 Game 2,Bad1 - 10.05 Game 2,Season 2,103.9,0,ashi | Craven
WhiteDeath,Radiant,0,1,5,18,37,Shadow Shaman,,,,,,,,,10.05 Game 2,WhiteDeath - 10.05 Game 2,Season 2,104.7,0,ashi | Craven
Ohh Yeah,Radiant,0,1,7,17,27,Abaddon,,,,,,,,,10.05 Game 2,Ohh Yeah - 10.05 Game 2,Season 2,104,0,ashi | Craven
TheBTB,Radiant,0,1,4,11,34,Warlock,,,,,,,,,10.05 Game 2,TheBTB - 10.05 Game 2,Season 2,106.9,0,ashi | Craven
Craven,Dire,1,0,11,12,24,Skywrath Mage,,,,,,,,,10.05 Game 2,Craven - 10.05 Game 2,Season 2,105.8,0,ashi | Craven
Lemon Burtle,Dire,1,0,24,5,33,Earthshaker,2,,,,,,,,10.05 Game 2,Lemon Burtle - 10.05 Game 2,Season 2,122.8,3,ashi | Craven
KD,Dire,1,0,17,9,22,Juggernaut,1,,,,,,,,10.05 Game 2,KD - 10.05 Game 2,Season 2,108.7,0,ashi | Craven
BLACK,Dire,1,0,10,10,36,Mars,,,,,,,,,10.05 Game 2,BLACK - 10.05 Game 2,Season 2,109.2,2,ashi | Craven
MrAngryEyes,Dire,1,0,7,16,34,Jakiro,,,,,,,,,10.05 Game 2,MrAngryEyes - 10.05 Game 2,Season 2,105.1,0,ashi | Craven
Ohh Yeah,Radiant,0,1,1,6,11,Shadow Shaman,,,,,,,,,10.05 Game 3,Ohh Yeah - 10.05 Game 3,Season 2,104,1,Ohh Yeah | Lemon Burtle
N Smurf,Radiant,0,1,5,9,6,Necrophos,2,,,,,,,,10.05 Game 3,N Smurf - 10.05 Game 3,Season 2,102.4,0,Ohh Yeah | Lemon Burtle
KD,Radiant,0,1,5,9,9,Silencer,,,,,,,,,10.05 Game 3,KD - 10.05 Game 3,Season 2,103.1,0,Ohh Yeah | Lemon Burtle
Jackie Moon,Radiant,0,1,6,8,10,Pudge,,,,,,,,,10.05 Game 3,Jackie Moon - 10.05 Game 3,Season 2,104,0,Ohh Yeah | Lemon Burtle
Concern,Radiant,0,1,0,6,2,Wraith King,,,,,,,,,10.05 Game 3,Concern - 10.05 Game 3,Season 2,100.7,0,Ohh Yeah | Lemon Burtle
Lemon Burtle,Dire,1,0,7,3,26,Rubick,2,,,,,,,,10.05 Game 3,Lemon Burtle - 10.05 Game 3,Season 2,122,2,Ohh Yeah | Lemon Burtle
Laxus,Dire,1,0,10,4,15,Spectre,1,,,,,,,,10.05 Game 3,Laxus - 10.05 Game 3,Season 2,112.5,0,Ohh Yeah | Lemon Burtle
QuickMafs,Dire,1,0,8,3,23,Tidehunter,3,,,,,,,,10.05 Game 3,QuickMafs - 10.05 Game 3,Season 2,120.7,0,Ohh Yeah | Lemon Burtle
Kent,Dire,1,0,8,1,20,Ancient Apparition,,,,,,,,,10.05 Game 3,Kent - 10.05 Game 3,Season 2,156,3,Ohh Yeah | Lemon Burtle
borj,Dire,1,0,4,7,14,Witch Doctor,,,,,,,,,10.05 Game 3,borj - 10.05 Game 3,Season 2,105.1,0,Ohh Yeah | Lemon Burtle
Concern,Radiant,0,1,1,8,11,Ancient Apparition,,,,,,,,,10.05 Game 4,Concern - 10.05 Game 4,Season 2,103,0,Concern | Ohh Yeah
KD,Radiant,0,1,5,6,3,Juggernaut,1,,,,,,,,10.05 Game 4,KD - 10.05 Game 4,Season 2,102.7,0,Concern | Ohh Yeah
Lemon Burtle,Radiant,0,1,7,6,4,Necrophos,2,,,,,,,,10.05 Game 4,Lemon Burtle - 10.05 Game 4,Season 2,103.7,0,Concern | Ohh Yeah
QuickMafs,Radiant,0,1,5,6,7,Dawnbreaker,3,,,,,,,,10.05 Game 4,QuickMafs - 10.05 Game 4,Season 2,104,1,Concern | Ohh Yeah
borj,Radiant,0,1,3,5,6,Witch Doctor,,,,,,,,,10.05 Game 4,borj - 10.05 Game 4,Season 2,103.6,0,Concern | Ohh Yeah
Ohh Yeah,Dire,1,0,1,5,13,Invoker,,,,,,,,,10.05 Game 4,Ohh Yeah - 10.05 Game 4,Season 2,105.6,0,Concern | Ohh Yeah
Laxus,Dire,1,0,13,4,9,Phantom Assassin,1,,,,,,,,10.05 Game 4,Laxus - 10.05 Game 4,Season 2,111,2,Concern | Ohh Yeah
N Smurf,Dire,1,0,13,2,7,Windranger,,,,,,,,,10.05 Game 4,N Smurf - 10.05 Game 4,Season 2,120,3,Concern | Ohh Yeah
I'm a potato,Dire,1,0,3,6,13,Rubick,5,,,,,,,,10.05 Game 4,I'm a potato - 10.05 Game 4,Season 2,105.3,0,Concern | Ohh Yeah
Kent,Dire,1,0,1,5,10,Dark Seer,,,,,,,,,10.05 Game 4,Kent - 10.05 Game 4,Season 2,104.4,0,Concern | Ohh Yeah
Lemon Burtle,Radiant,0,1,7,8,25,Shadow Shaman,2,,,,,,,,12.05 Game 0,Lemon Burtle - 12.05 Game 0,Season 2,108,1,Lemon Burtle | Klevin
True Herald,Radiant,0,1,2,19,21,Dark Seer,,,,,,,,,12.05 Game 0,True Herald - 12.05 Game 0,Season 2,102.4,0,Lemon Burtle | Klevin
KL,Radiant,0,1,14,11,15,Centaur Warrunner,3,,,,,,,,12.05 Game 0,KL - 12.05 Game 0,Season 2,105.3,0,Lemon Burtle | Klevin
WhiteDeath,Radiant,0,1,10,13,13,Abaddon,,,,,,,,,12.05 Game 0,WhiteDeath - 12.05 Game 0,Season 2,103.5,0,Lemon Burtle | Klevin
TheBTB,Radiant,0,1,4,12,24,Warlock,,,,,,,,,12.05 Game 0,TheBTB - 12.05 Game 0,Season 2,104.7,0,Lemon Burtle | Klevin
Klevin,Dire,1,0,2,8,36,Mars,3,,,,,,,,12.05 Game 0,Klevin - 12.05 Game 0,Season 2,109.5,0,Lemon Burtle | Klevin
Bad1,Dire,1,0,19,4,23,Juggernaut,1,,,,,,,,12.05 Game 0,Bad1 - 12.05 Game 0,Season 2,121,3,Lemon Burtle | Klevin
Bust Up,Dire,1,0,12,5,25,Queen of Pain,,,,,,,,,12.05 Game 0,Bust Up - 12.05 Game 0,Season 2,114.8,0,Lemon Burtle | Klevin
Blackshadow [Sendr],Dire,1,0,12,15,22,Techies,,,,,,,,,12.05 Game 0,Blackshadow [Sendr] - 12.05 Game 0,Season 2,104.5,0,Lemon Burtle | Klevin
borj,Dire,1,0,17,6,30,Witch Doctor,,,,,,,,,12.05 Game 0,borj - 12.05 Game 0,Season 2,115.7,2,Lemon Burtle | Klevin
Lemon Burtle,Radiant,0,1,7,13,16,Jakiro,5,,,,,,,,12.05 Game 1,Lemon Burtle - 12.05 Game 1,Season 2,103.5,0,Lemon Burtle | ashi
WaterBlitz,Radiant,0,1,6,10,7,Riki,1,,,,,,,,12.05 Game 1,WaterBlitz - 12.05 Game 1,Season 2,102.6,0,Lemon Burtle | ashi
Dex,Radiant,0,1,9,9,20,Ember Spirit,2,,,,,,,,12.05 Game 1,Dex - 12.05 Game 1,Season 2,106.4,1,Lemon Burtle | ashi
Bad1,Radiant,0,1,4,11,16,Underlord,3,,,,,,,,12.05 Game 1,Bad1 - 12.05 Game 1,Season 2,103.6,0,Lemon Burtle | ashi
QuickMafs,Radiant,0,1,7,17,15,Muerta,,,,,,,,,12.05 Game 1,QuickMafs - 12.05 Game 1,Season 2,102.6,0,Lemon Burtle | ashi
ashi,Dire,1,0,18,2,25,Luna,,,,,,,,,12.05 Game 1,ashi - 12.05 Game 1,Season 2,143,3,Lemon Burtle | ashi
WhiteDeath,Dire,1,0,6,15,32,Ancient Apparition,,,,,,,,,12.05 Game 1,WhiteDeath - 12.05 Game 1,Season 2,105.1,0,Lemon Burtle | ashi
Bust Up,Dire,1,0,16,4,27,Queen of Pain,,,,,,,,,12.05 Game 1,Bust Up - 12.05 Game 1,Season 2,121.5,2,Lemon Burtle | ashi
KL,Dire,1,0,11,17,32,Razor,,,,,,,,,12.05 Game 1,KL - 12.05 Game 1,Season 2,105.1,0,Lemon Burtle | ashi
James Harden,Dire,1,0,6,8,20,Magnus,,,,,,,,,12.05 Game 1,James Harden - 12.05 Game 1,Season 2,106.5,0,Lemon Burtle | ashi
Lemon Burtle,Radiant,1,0,9,7,27,Timbersaw,2,,,,,,,,12.05 Game 2,Lemon Burtle - 12.05 Game 2,Season 2,110.3,0,Lemon Burtle | Bad1
ashi,Radiant,1,0,13,5,14,Phantom Assassin,,,,,,,,,12.05 Game 2,ashi - 12.05 Game 2,Season 2,110.8,0,Lemon Burtle | Bad1
KL,Radiant,1,0,8,4,29,Legion Commander,3,,,,,,,,12.05 Game 2,KL - 12.05 Game 2,Season 2,118.5,2,Lemon Burtle | Bad1
BLACK,Radiant,1,0,8,4,30,Grimstroke,,,,,,,,,12.05 Game 2,BLACK - 12.05 Game 2,Season 2,119,3,Lemon Burtle | Bad1
WhiteDeath,Radiant,1,0,12,8,29,Sniper,,,,,,,,,12.05 Game 2,WhiteDeath - 12.05 Game 2,Season 2,110.3,0,Lemon Burtle | Bad1
Bad1,Dire,0,1,2,7,4,Wraith King,1,,,,,,,,12.05 Game 2,Bad1 - 12.05 Game 2,Season 2,101.7,0,Lemon Burtle | Bad1
Dex,Dire,0,1,13,13,9,Undying,,,,,,,,,12.05 Game 2,Dex - 12.05 Game 2,Season 2,103.4,1,Lemon Burtle | Bad1
Bust Up,Dire,0,1,8,9,7,Primal Beast,,,,,,,,,12.05 Game 2,Bust Up - 12.05 Game 2,Season 2,103.3,0,Lemon Burtle | Bad1
Ohh Yeah,Dire,0,1,1,12,13,Disruptor,,,,,,,,,12.05 Game 2,Ohh Yeah - 12.05 Game 2,Season 2,102.3,0,Lemon Burtle | Bad1
fluffikins,Dire,0,1,1,10,8,Shadow Shaman,,,,,,,,,12.05 Game 2,fluffikins - 12.05 Game 2,Season 2,101.8,0,Lemon Burtle | Bad1
Bad1,Radiant,1,0,23,5,19,Muerta,1,,,,,,,,12.05 Game 3,Bad1 - 12.05 Game 3,Season 2,116.8,2,Bad1 | Dex
KL,Radiant,1,0,19,1,15,Outworld Destroyer,2,,,,,,,,12.05 Game 3,KL - 12.05 Game 3,Season 2,168,3,Bad1 | Dex
BLACK,Radiant,1,0,3,10,39,Ancient Apparition,,,,,,,,,12.05 Game 3,BLACK - 12.05 Game 3,Season 2,108.4,0,Bad1 | Dex
P DIDDY,Radiant,1,0,7,8,28,Primal Beast,,,,,,,,,12.05 Game 3,P DIDDY - 12.05 Game 3,Season 2,108.8,0,Bad1 | Dex
Ohh Yeah,Radiant,1,0,4,7,39,Rubick,,,,,,,,,12.05 Game 3,Ohh Yeah - 12.05 Game 3,Season 2,112.3,0,Bad1 | Dex
Dex,Dire,0,1,4,17,20,Tidehunter,3,,,,,,,,12.05 Game 3,Dex - 12.05 Game 3,Season 2,102.8,0,Bad1 | Dex
Lemon Burtle,Dire,0,1,3,10,21,Void Spirit,2,,,,,,,,12.05 Game 3,Lemon Burtle - 12.05 Game 3,Season 2,104.8,0,Bad1 | Dex
True Herald,Dire,0,1,8,13,15,Witch Doctor,,,,,,,,,12.05 Game 3,True Herald - 12.05 Game 3,Season 2,103.5,0,Bad1 | Dex
Kent,Dire,0,1,8,6,12,Drow Ranger,1,,,,,,,,12.05 Game 3,Kent - 12.05 Game 3,Season 2,106.7,1,Bad1 | Dex
fluffikins,Dire,0,1,6,12,13,Lich,,,,,,,,,12.05 Game 3,fluffikins - 12.05 Game 3,Season 2,103.2,0,Bad1 | Dex
Ohh Yeah,Radiant,1,0,3,2,26,Tidehunter,3,,,,,,,,12.05 Game 4,Ohh Yeah - 12.05 Game 4,Season 2,129,2,Ohh Yeah | KL
Kent,Radiant,1,0,13,6,10,Huskar,,,,,,,,,12.05 Game 4,Kent - 12.05 Game 4,Season 2,107.7,0,Ohh Yeah | KL
Bust Up,Radiant,1,0,7,3,16,Skywrath Mage,,,,,,,,,12.05 Game 4,Bust Up - 12.05 Game 4,Season 2,115.3,0,Ohh Yeah | KL
Bad1,Radiant,1,0,11,2,17,Lifestealer,1,,,,,,,,12.05 Game 4,Bad1 - 12.05 Game 4,Season 2,128,0,Ohh Yeah | KL
Monstah,Radiant,1,0,12,0,24,Hoodwink,4,,,,,,,,12.05 Game 4,Monstah - 12.05 Game 4,Season 2,172,3,Ohh Yeah | KL
KL,Dire,0,1,2,8,4,Lycan,,,,,,,,,12.05 Game 4,KL - 12.05 Game 4,Season 2,101.5,0,Ohh Yeah | KL
True Herald,Dire,0,1,2,10,6,Witch Doctor,,,,,,,,,12.05 Game 4,True Herald - 12.05 Game 4,Season 2,101.6,0,Ohh Yeah | KL
Lemon Burtle,Dire,0,1,2,11,9,Earthshaker,2,,,,,,,,12.05 Game 4,Lemon Burtle - 12.05 Game 4,Season 2,102,1,Ohh Yeah | KL
Dex,Dire,0,1,3,9,5,Juggernaut,1,,,,,,,,12.05 Game 4,Dex - 12.05 Game 4,Season 2,101.8,0,Ohh Yeah | KL
fluffikins,Dire,0,1,2,9,4,Lion,,,,,,,,,12.05 Game 4,fluffikins - 12.05 Game 4,Season 2,101.3,0,Ohh Yeah | KL
Lemon Burtle,Radiant,0,1,7,7,10,Invoker,2,,,,,,,,12.05 Game 5,Lemon Burtle - 12.05 Game 5,Season 2,104.9,0,Lemon Burtle | Bust Up
KL,Radiant,0,1,2,9,9,Beastmaster,3,,,,,,,,12.05 Game 5,KL - 12.05 Game 5,Season 2,102.4,0,Lemon Burtle | Bust Up
RIZZ KING,Radiant,0,1,2,9,11,Spectre,1,,,,,,,,12.05 Game 5,RIZZ KING - 12.05 Game 5,Season 2,102.9,0,Lemon Burtle | Bust Up
True Herald,Radiant,0,1,2,13,12,Lich,,,,,,,,,12.05 Game 5,True Herald - 12.05 Game 5,Season 2,102.2,0,Lemon Burtle | Bust Up
Monstah,Radiant,0,1,9,5,12,Hoodwink,4,,,,,,,,12.05 Game 5,Monstah - 12.05 Game 5,Season 2,108.4,1,Lemon Burtle | Bust Up
Bust Up,Dire,1,0,6,6,25,Witch Doctor,,,,,,,,,12.05 Game 5,Bust Up - 12.05 Game 5,Season 2,110.3,0,Lemon Burtle | Bust Up
CumSock,Dire,1,0,12,4,21,Pudge,3,,,,,,,,12.05 Game 5,CumSock - 12.05 Game 5,Season 2,116.5,2,Lemon Burtle | Bust Up
WaterBlitz,Dire,1,0,6,1,14,Lifestealer,1,,,,,,,,12.05 Game 5,WaterBlitz - 12.05 Game 5,Season 2,140,3,Lemon Burtle | Bust Up
Dex,Dire,1,0,14,5,21,Puck,2,,,,,,,,12.05 Game 5,Dex - 12.05 Game 5,Season 2,114,0,Lemon Burtle | Bust Up
Ohh Yeah,Dire,1,0,5,6,29,Abaddon,,,,,,,,,12.05 Game 5,Ohh Yeah - 12.05 Game 5,Season 2,111.3,0,Lemon Burtle | Bust Up
True Herald,Radiant,0,1,2,13,19,Dark Seer,,,,,,,,,12.05 Game 6,True Herald - 12.05 Game 6,Season 2,103.2,0,True Herald | Sanath
Lemon Burtle,Radiant,0,1,8,6,11,Invoker,2,,,,,,,,12.05 Game 6,Lemon Burtle - 12.05 Game 6,Season 2,106.3,1,True Herald | Sanath
CumSock,Radiant,0,1,5,14,11,Witch Doctor,5,,,,,,,,12.05 Game 6,CumSock - 12.05 Game 6,Season 2,102.3,0,True Herald | Sanath
WaterBlitz,Radiant,0,1,3,12,7,Phantom Assassin,1,,,,,,,,12.05 Game 6,WaterBlitz - 12.05 Game 6,Season 2,101.7,0,True Herald | Sanath
Monstah,Radiant,0,1,9,11,13,Nyx Assassin,3,,,,,,,,12.05 Game 6,Monstah - 12.05 Game 6,Season 2,104,0,True Herald | Sanath
Sanath,Dire,1,0,19,7,15,Nature's Prophet,,,,,,,,,12.05 Game 6,Sanath - 12.05 Game 6,Season 2,109.7,0,True Herald | Sanath
Dex,Dire,1,0,20,5,14,Earthshaker,,,,,,,,,12.05 Game 6,Dex - 12.05 Game 6,Season 2,113.6,2,True Herald | Sanath
Bust Up,Dire,1,0,7,4,36,Abaddon,,,,,,,,,12.05 Game 6,Bust Up - 12.05 Game 6,Season 2,121.5,3,True Herald | Sanath
RIZZ KING,Dire,1,0,9,8,10,Ursa,1,,,,,,,,12.05 Game 6,RIZZ KING - 12.05 Game 6,Season 2,104.8,0,True Herald | Sanath
Ohh Yeah,Dire,1,0,1,6,31,Disruptor,,,,,,,,,12.05 Game 6,Ohh Yeah - 12.05 Game 6,Season 2,110.7,0,True Herald | Sanath
Viking,Radiant,0,1,8,7,13,Puck,2,,,,,,,,13.05 Game 1,Viking - 13.05 Game 1,Season 2,106,0,Viking | Lemon Burtle
Kent,Radiant,0,1,5,11,8,Faceless Void,1,,,,,,,,13.05 Game 1,Kent - 13.05 Game 1,Season 2,102.4,0,Viking | Lemon Burtle
True Herald,Radiant,0,1,4,14,20,Witch Doctor,,,,,,,,,13.05 Game 1,True Herald - 13.05 Game 1,Season 2,103.4,0,Viking | Lemon Burtle
CRSDWOLF,Radiant,0,1,9,4,14,Sand King,3,,,,,,,,13.05 Game 1,CRSDWOLF - 13.05 Game 1,Season 2,111.5,1,Viking | Lemon Burtle
Bust Up,Radiant,0,1,11,12,17,Undying,,,,,,,,,13.05 Game 1,Bust Up - 13.05 Game 1,Season 2,104.7,0,Viking | Lemon Burtle
Lemon Burtle,Dire,1,0,18,7,25,Earthshaker,2,,,,,,,,13.05 Game 1,Lemon Burtle - 13.05 Game 1,Season 2,112.3,2,Viking | Lemon Burtle
Monstah,Dire,1,0,16,7,18,Nyx Assassin,2,,,,,,,,13.05 Game 1,Monstah - 13.05 Game 1,Season 2,109.7,0,Viking | Lemon Burtle
SPOON ASS,Dire,1,0,2,12,24,Warlock,,,,,,,,,13.05 Game 1,SPOON ASS - 13.05 Game 1,Season 2,104.3,0,Viking | Lemon Burtle
Massive Legend,Dire,1,0,8,1,16,Lifestealer,1,,,,,,,,13.05 Game 1,Massive Legend - 13.05 Game 1,Season 2,148,3,Viking | Lemon Burtle
PaulMeisteR,Dire,1,0,3,12,21,Lion,,,,,,,,,13.05 Game 1,PaulMeisteR - 13.05 Game 1,Season 2,104,0,Viking | Lemon Burtle
Massive Legend,Radiant,0,1,5,8,7,Wraith King,,,,,,,,,13.05 Game 2,Massive Legend - 13.05 Game 2,Season 2,103,0,Massive Legend | True Herald
Lemon Burtle,Radiant,0,1,8,10,14,Kunkka,2,,,,,,,,13.05 Game 2,Lemon Burtle - 13.05 Game 2,Season 2,104.4,1,Massive Legend | True Herald
SPOON ASS,Radiant,0,1,7,12,13,Lina,,,,,,,,,13.05 Game 2,SPOON ASS - 13.05 Game 2,Season 2,103.3,0,Massive Legend | True Herald
Kent,Radiant,0,1,2,9,17,Jakiro,,,,,,,,,13.05 Game 2,Kent - 13.05 Game 2,Season 2,104.2,0,Massive Legend | True Herald
I'm a potato,Radiant,0,1,6,11,16,Rubick,5,,,,,,,,13.05 Game 2,I'm a potato - 13.05 Game 2,Season 2,104,0,Massive Legend | True Herald
True Herald,Dire,1,0,3,4,36,Clockwerk,,,,,,,,,13.05 Game 2,True Herald - 13.05 Game 2,Season 2,119.5,3,Massive Legend | True Herald
Bust Up,Dire,1,0,14,6,22,Necrophos,,,,,,,,,13.05 Game 2,Bust Up - 13.05 Game 2,Season 2,112,0,Massive Legend | True Herald
Viking,Dire,1,0,10,6,25,Spectre,1,,,,,,,,13.05 Game 2,Viking - 13.05 Game 2,Season 2,111.7,0,Massive Legend | True Herald
CRSDWOLF,Dire,1,0,9,5,23,Legion Commander,3,,,,,,,,13.05 Game 2,CRSDWOLF - 13.05 Game 2,Season 2,112.8,2,Massive Legend | True Herald
Monstah,Dire,1,0,13,8,25,Skywrath Mage,5,,,,,,,,13.05 Game 2,Monstah - 13.05 Game 2,Season 2,109.5,0,Massive Legend | True Herald
Bad1,Radiant,0,1,3,9,13,Riki,1,,,,,,,,13.05 Game 3,Bad1 - 13.05 Game 3,Season 2,103.6,0,Bad1 | Monstah
MrAngryEyes,Radiant,0,1,5,14,14,Jakiro,,,,,,,,,13.05 Game 3,MrAngryEyes - 13.05 Game 3,Season 2,102.7,0,Bad1 | Monstah
True Herald,Radiant,0,1,3,11,22,Dark Seer,,,,,,,,,13.05 Game 3,True Herald - 13.05 Game 3,Season 2,104.5,1,Bad1 | Monstah
CRSDWOLF,Radiant,0,1,9,9,11,Broodmother,,,,,,,,,13.05 Game 3,CRSDWOLF - 13.05 Game 3,Season 2,104.4,0,Bad1 | Monstah
Jack Stark,Radiant,0,1,5,10,14,Silencer,,,,,,,,,13.05 Game 3,Jack Stark - 13.05 Game 3,Season 2,103.8,0,Bad1 | Monstah
Monstah,Dire,1,0,11,4,13,Outworld Destroyer,2,,,,,,,,13.05 Game 3,Monstah - 13.05 Game 3,Season 2,112,0,Bad1 | Monstah
Viking,Dire,1,0,13,4,21,Underlord,1,,,,,,,,13.05 Game 3,Viking - 13.05 Game 3,Season 2,117,0,Bad1 | Monstah
Lemon Burtle,Dire,1,0,18,4,25,Pudge,3,,,,,,,,13.05 Game 3,Lemon Burtle - 13.05 Game 3,Season 2,121.5,3,Bad1 | Monstah
Bust Up,Dire,1,0,4,10,31,Skywrath Mage,,,,,,,,,13.05 Game 3,Bust Up - 13.05 Game 3,Season 2,107,0,Bad1 | Monstah
I'm a potato,Dire,1,0,6,4,30,Disruptor,5,,,,,,,,13.05 Game 3,I'm a potato - 13.05 Game 3,Season 2,118,2,Bad1 | Monstah
